GRND_UDGD_SE,ORTM_UTLZ_TYPE,SGG_CD,FCLT_CD,FCLT_SE_CD,ROAD_NM_CD,LOT_MIN,SHNT_PSBLTY_NOPE,FCLT_SCL,LOT_SEC,EMD_NM,FCLT_ADDR_RONA,SE_CD,OPN_YN,LAT_SEC,LAT_PROVIN,LAT_MIN,MNG_INST_TELNO,FCLT_NM,FCLT_DSGN_DAY,MNG_INST_NM,FCLT_ADDR_LOTNO,SCL_UNIT,LOT_PROVIN,EMD_CD
1,기타,3410000,S200300001,3           ,3141013     ,35,7132,5884,28,남산1동,"대구광역시 중구 명덕로 지하 185 (남산동, 명덕역)",2,Y,29,35,51,053-661-2250,명덕지하철역 지하1층~2층,20030102,대구광역시 중구청,대구광역시 중구 남산동 2321번지,㎡,128,3410035     
1,지하주차장,3410000,S199300010,3           ,3141005     ,36,12316,10161,10,삼덕동,"대구광역시 중구 동덕로 115 (삼덕동2가, 진석타워)",2,Y,54,35,51,053-661-2250,진석타워 지하2층~5층,19940101,대구광역시 중구청,대구광역시 중구 삼덕동2가 210번지 1호,㎡,128,3410048     
1,기타,3410000,S201600002,3           ,3141005     ,36,464,383,14,삼덕동,"대구광역시 중구 동덕로 130-0 (삼덕동2가, 경북대학교병원)",2,Y,60,35,51,053-661-2250,경북대학교병원(외래진료동 지하식당 1층),20161011,대구광역시 중구청,대구광역시 중구 삼덕동2가 50번지,㎡,128,3410048     
1,지하주차장,3410000,S201600003,3           ,3007017     ,36,2424,2000,1,삼덕동,대구광역시 중구 공평로 22 (삼덕동2가),2,Y,58,35,51,053-661-2250,삼덕교회기념관 지하1층~2층,20161011,대구광역시 중구청,대구광역시 중구 삼덕동2가 149번지 12호,㎡,128,3410048     
1,기타,3410000,S200600005,3           ,2007002     ,36,6374,5259,10,삼덕동,"대구광역시 중구 달구벌대로 지하 2190 (삼덕동2가, 경대병원역)",2,Y,48,35,51,053-661-2250,경대병원역 지하1층~3층,20060612,대구광역시 중구청,대구광역시 중구 삼덕동2가 327번지,㎡,128,3410048     
0,식수,3470000,E199400001,1           ,3147009     ,32,0,500,41,상인1동,대구광역시 달서구 상인로 128 (상인동),1,Y,5,35,49,,월곡역사공원,19941226,대구광역시 달서구청,대구광역시 달서구 상인동 1530번지,㎥/일,128,3470040     
1,주차장,3410000,S210600001,3           ,4223084     ,35,12504,10316,53,성내1동,"대구광역시 중구 동성로2길 80 (공평동, 2.28 기념중앙공원)",2,Y,12,35,52,053-661-2250,동성로 중앙지하주차장 1층,20160303,대구광역시 중구청,대구광역시 중구 공평동 15번지,㎡,128,3410031     
1,기타,3410000,S199700002,3           ,2007001     ,35,12640,10428,38,성내1동,"대구광역시 중구 중앙대로 지하 424 (남일동, 중앙로역)",2,Y,16,35,52,053-661-2250,중앙로 지하철역 지하1층~2층,19970901,대구광역시 중구청,대구광역시 중구 남일동 143번지 1호,㎡,128,3410031     
1,교통시설,3470000,S201600006,3           ,3007013     ,32,7635,6299,17,상인2동,"대구광역시 달서구 월배로 지하 223 (상인동, 대구지하철1호선 상인역)",2,Y,9,35,49,053-667-2890,도시철도 상인역 지하 1~2층,20160104,대구광역시 달서구청,대구광역시 달서구 상인동 204번지 4호,㎡,128,3470041     
0,생활용수,3450000,E200000001,2           ,,35,0,98,5,침산1동,,1,Y,46,35,53,053-665-2850,침산공원 비상급수시설,20000530,대구광역시 북구청,대구광역시 북구 침산동 1188번지,t(톤),128,3450030     
1,지하주차장,3450000,S201700005,3           ,3145028     ,37,1191,983,6,복현2동,"대구광역시 북구 복현로 130 (복현동, 복현3차서한이다음)",2,Y,5,35,54,053-665-3640,복현3차서한이다음 전체동 지하주차장 1층,20171228,대구광역시 북구청,대구광역시 북구 복현동 701번지,㎡,128,3450044     
1,지하주차장,3450000,S201600008,3           ,3145028     ,37,1396,1152,28,복현2동,"대구광역시 북구 복현로 50 (복현동, 복현블루밍브라운스톤명문세가아파트)",2,Y,47,35,53,053-665-3640,명문세가2단지 전체동 지하주차장 1층,20160408,대구광역시 북구청,대구광역시 북구 복현동 241번지 1호,㎡,128,3450044     
1,지하주차장,3450000,S200300151,3           ,3145012     ,33,10823,8929,34,구암동,"대구광역시 북구 구암로 180(구암동, 칠곡동서영남아파트)",2,Y,48,35,55,053-665-3800,동서영남타운 지하1층 주차장,20030820,대구광역시 북구청,대구광역시 북구 구암동 695-1 칠곡동서영남아파트,㎡,128,3450082     
1,지하주차장,3450000,S200300152,3           ,3145052     ,33,9552,7881,35,구암동,"대구광역시 북구 학정로 271(구암동, 칠곡청구타운)",2,Y,46,35,55,053-665-3800,청구타운 지하1층~2층 주차장,20030820,대구광역시 북구청,대구광역시 북구 구암동 695-3 칠곡청구타운,㎡,128,3450082     
1,지하주차장,3450000,S200300156,3           ,4235082     ,33,6435,5309,27,구암동,"대구광역시 북구 구암로32길 22 (구암동, 칠곡2차동서타운)",2,Y,47,35,55,053-665-3800,동서2차아파트 지하1층 주차장,20030820,대구광역시 북구청,대구광역시 북구 구암동 655번지 3호,㎡,128,3450082     
1,주차장,3450000,S200300157,3           ,3145012     ,33,10369,8555,33,구암동,"대구광역시 북구 구암로 170(구암동, 칠곡2차한라타운)",2,Y,48,35,55,053-665-3800,한라아파트 지하1층~2층 주차장,20030820,대구광역시 북구청,대구광역시 북구 구암동 695 칠곡2차한라타운,㎡,128,3450082     
1,지하주차장,3450000,S201500001,3           ,4235091     ,34,2641,2179,7,구암동,"대구광역시 북구 구암로65길 9(구암동, 화성그랜드파크)",2,Y,27,35,56,053-665-3800,화성그랜드파크 지하1층~2층주차장,20160122,대구광역시 북구청,대구광역시 북구 구암동 785 화성그랜드파크,㎡,128,3450082     
1,지하주차장,3450000,S200300153,3           ,3145047     ,33,9059,7474,13,구암동,"대구광역시 북구 팔거천동로 52(구암동, 칠곡미래타운)",2,Y,45,35,55,053-665-4430,칠곡미래타운 지하1층 주차장,20030820,대구광역시 북구청,대구광역시 북구 구암동 655-4 칠곡미래타운,㎡,128,3450082     
0,생활용수,3470000,E198400001,1           ,3007011     ,34,0,550,10,성당동,대구광역시 달서구 성당로 167 (성당동),1,Y,56,35,50,053-667-2890,두류수영장,19840612,대구광역시 달서구청,대구광역시 달서구 성당동 87번지 2호,㎥/일,128,3470127     
1,교육장,3470000,S199900002,3           ,4241097     ,32,419,346,59,성당동,"대구광역시 달서구 당산로30길 30 (성당동, 원화여자고등학교,원화중학교)",2,Y,54,35,50,053-667-2890,원화여자고등학교 지하 1층,19830728,대구광역시 달서구청,대구광역시 달서구 성당동 670번지 30호,㎡,128,3470127     
1,기타,3470000,S198800009,3           ,4241030     ,32,8307,6854,49,본동,"대구광역시 달서구 구마로36길 33 (본동, 그린맨션3차아파트)",2,Y,8,35,50,053-667-2890,그린맨션3차 각 동 라인별 지하 창고,19880101,대구광역시 달서구청,대구광역시 달서구 본동 276번지,㎡,128,3470045     
0,식수,3470000,E199700001,2           ,3147014     ,30,0,300,2,이곡2동,대구광역시 달서구 선원남로 5 (이곡동),1,Y,30,35,51,053-667-2890,와룡공원,19970115,대구광역시 달서구청,대구광역시 달서구 이곡동 1189번지,㎥/일,128,3470092     
1,생활용수,3470000,E199400003,4           ,3147015     ,30,0,200,12,이곡2동,"대구광역시 달서구 선원로 100 (이곡동, 성서동서서한아파트)",1,Y,30,35,51,053-667-2890,동서서한타운,19940101,대구광역시 달서구청,대구광역시 달서구 이곡동 1189번지 2호,㎥/일,128,3470092     
1,"회의,교육",3470000,S198300007,3           ,3147024     ,32,240,198,40,본동,"대구광역시 달서구 송현로 205 (본동, 대구공업대학교)",2,Y,9,35,50,053-667-2890,대구공업대학 도서관 지하 1층,19830101,대구광역시 달서구청,대구광역시 달서구 본동 831번지,㎡,128,3470045     
1,기타,3470000,S198600004,3           ,4241030     ,32,6880,5676,48,본동,"대구광역시 달서구 구마로36길 20 (본동, 그린맨션2차아파트)",2,Y,10,35,50,053-667-2890,그린맨션2차 각 동 라인별 지하 창고,19860101,대구광역시 달서구청,대구광역시 달서구 본동 247번지,㎡,128,3470045     
1,지하주차장,3470000,S199400016,3           ,3147015     ,30,3200,2640,11,이곡2동,"대구광역시 달서구 선원로 100(이곡동, 성서동서서한아파트)",2,Y,32,35,51,053-667-2890,동서서한아파트 지하1~4층 지하주차장,19940101,대구광역시 달서구청,대구광역시 달서구 이곡동 1189-2 성서동서서한아파트,㎡,128,3470092     
1,지하주차장,3470000,S199700018,3           ,3147015     ,30,2772,2287,21,이곡2동,"대구광역시 달서구 선원로 122(이곡동, 성서2차서한타운)",2,Y,32,35,51,053-667-2890,서한2차아파트 지하1층 지하주차장,19970101,대구광역시 달서구청,대구광역시 달서구 이곡동 1308-1 성서2차서한타운,㎡,128,3470092     
1,지하주차장,3470000,S199500010,3           ,3147001     ,30,4105,3387,12,이곡2동,"대구광역시 달서구 계대동문로 99 (이곡동, 성서보성화성타운)",2,Y,20,35,51,053-667-2890,보성화성아파트 지하1층 지하주차장,19950102,대구광역시 달서구청,대구광역시 달서구 이곡동 1191번지,㎡,128,3470092     
1,교육장,3470000,S201400007,3           ,3147018     ,30,606,500,22,이곡2동,대구광역시 달서구 성서공단로 213(갈산동),2,Y,10,35,50,053-667-2890,한국산업인력공단 대구지역본부 지하1층 대피소,20140514,대구광역시 달서구청,대구광역시 달서구 갈산동 971-5,㎡,128,3470092     
1,기타,3470000,S200600076,3           ,2007002     ,30,2527,2085,26,이곡2동,"대구광역시 달서구 달구벌대로 지하 1280 (이곡동, 대구지하철2호선 성서산업단지역)",2,Y,6,35,51,053-667-2890,성서산업단지역 지하1~3층 대피소,20060601,대구광역시 달서구청,대구광역시 달서구 이곡동 653번지 4호,㎡,128,3470092     
1,기타,3470000,S202100001,3           ,3147022     ,29,917,757,60,이곡2동,대구광역시 달서구 성서서로 230(갈산동),2,Y,44,35,50,053-667-2890,SS패션(경동어패럴) 지하1층 대피소,20210712,대구광역시 달서구청,대구광역시 달서구 갈산동 183-3,㎡,128,3470092     
1,지하주차장,3470000,S200600059,3           ,3147042     ,31,9335,7702,28,진천동,"대구광역시 달서구 진천로 41 (진천동, 진천청구타운)",2,Y,44,35,48,053-667-2890,진천청구타운 지하1층 지하주차장,20061227,대구광역시 달서구청,대구광역시 달서구 진천동 490번지,㎡,128,3470039     
0,생활용수,3470000,E198200002,2           ,2007002     ,28,0,80,48,신당동,"대구광역시 달서구 달구벌대로 1035, 계명대학교동산병원 (신당동)",1,Y,14,35,51,053-667-2890,계명대학교_1_동산병원 주차장,19820104,대구광역시 달서구청,대구광역시 달서구 신당동 1000번지 2호 계명대학교동산병원,㎥/일,128,3470034     
1,지하주차장,3470000,S199900007,3           ,3147049     ,28,6000,4950,42,신당동,"대구광역시 달서구 호산로 126 (호산동, 삼성한국형아파트)",2,Y,4,35,51,053-667-2890,삼성한국형아파트(지하1층 주차장),19991231,대구광역시 달서구청,대구광역시 달서구 호산동 350번지,㎡,128,3470034     
1,기타,3470000,S199600019,3           ,3147015     ,29,1600,1320,35,신당동,"대구광역시 달서구 선원로 7 (신당동, 한국통신대구망)",2,Y,35,35,51,053-667-2890,KT대구물류센터_구 한국통신대구망(지하1층 기계실),19961231,대구광역시 달서구청,대구광역시 달서구 신당동 1660번지 1호,㎡,128,3470034     
1,지하주차장,3470000,S199400017,3           ,3147022     ,30,892,736,0,이곡2동,"대구광역시 달서구 성서서로 316(이곡동, 성서대백창신한라맨션)",2,Y,12,35,51,053-667-2890,대백창신한라아파트 지하1~2층 지하주차장,19940101,대구광역시 달서구청,대구광역시 달서구 이곡동 1194-2 성서대백창신한라맨션,㎡,128,3470092     
1,지하주차장,3470000,S199400018,3           ,3147022     ,30,3989,3291,0,이곡2동,"대구광역시 달서구 성서서로 330(이곡동, 성서청남타운)",2,Y,16,35,51,053-667-2890,청남타운 지하1층 지하주차장,19940101,대구광역시 달서구청,대구광역시 달서구 이곡동 1194 성서청남타운,㎡,128,3470092     
1,,3470000,S202300004,3           ,2007002     ,28,24476,20193,48,신당동,"대구광역시 달서구 달구벌대로 1035, 계명대학교동산병원 (신당동)",2,N,14,35,51,053-667-2890,계명대학교 동산병원 지하2층 주차장,20230811,대구광역시 달서구청,대구광역시 달서구 신당동 1000-2 계명대학교동산병원,㎡,128,3470034     
1,기타,3470000,S200600035,3           ,2007002     ,28,2339,1930,42,신당동,"대구광역시 달서구 달구벌대로 지하 1014 (호산동, 대구지하철2호선 강창역)",2,Y,11,35,51,053-667-2890,강창역(지하2층 역사),20060601,대구광역시 달서구청,대구광역시 달서구 호산동 102번지 2호,㎡,128,3470034     
1,지하주차장,3470000,S201300001,3           ,2147001     ,29,4800,3960,28,신당동,"대구광역시 달서구 달서대로 719 (신당동, 신당한화꿈에그린아파트)",2,Y,50,35,51,053-667-2890,한화꿈에그린아파트(지하1층 주차장),20130404,대구광역시 달서구청,대구광역시 달서구 신당동 682번지 30호,㎡,128,3470034     
0,생활용수,3470000,E200600004,4           ,2007002     ,29,0,320,14,신당동,"대구광역시 달서구 달구벌대로 1095 (신당동, 계명대학교)",1,Y,10,35,51,053-667-2890,계명대학교_2_의양관 옆 노천강당,20060201,대구광역시 달서구청,대구광역시 달서구 신당동 1000번지 2호,㎥/일,128,3470034     
1,지하주차장,3470000,S201400006,3           ,4241273     ,29,4121,3400,20,신당동,"대구광역시 달서구 성서공단로11길 62 (호산동, 대구테크노파크벤처공장)",2,Y,25,35,50,053-667-2890,대구테크노파크 벤처공장(지하1층 주차장),20140430,대구광역시 달서구청,대구광역시 달서구 호산동 711번지,㎡,128,3470034     
1,생활용수,3470000,E202200004,3           ,2007002     ,29,0,316,31,신당동,"대구광역시 달서구 달구벌대로 지하1140, 대구지하철2호선 계명대역 (신당동)",1,Y,5,35,51,053-667-2890,계명대역,20220628,대구광역시 달서구청,대구광역시 달서구 신당동 1034-4 대구지하철2호선 계명대역,t(톤),128,3470034     
1,기타,3470000,S200600034,3           ,2007002     ,29,4375,3610,31,신당동,"대구광역시 달서구 달구벌대로 지하 1140 (신당동, 대구지하철2호선 계명대역)",2,Y,5,35,51,053-667-2890,계명대역(지하2층 역사),20060601,대구광역시 달서구청,대구광역시 달서구 신당동 1034번지 4호,㎡,128,3470034     
1,기타,3470000,S199800019,3           ,4241232     ,29,2543,2098,55,신당동,"대구광역시 달서구 선원로11길 21 (신당동, 대구외국어고등학교)",2,Y,37,35,51,053-667-2890,외국어고등학교(기숙사 지하1층),19981231,대구광역시 달서구청,대구광역시 달서구 신당동 1675번지,㎡,128,3470034     
